Num_Acc,road_type,road_surface,infrastructure,situation,speed_limit,road_profile,road_layout
202400043314,3,1,8,1,50,1,1
202400043315,3,1,0,1,50,1,2
202400043316,3,1,0,1,80,1,1
202400043317,3,1,9,1,80,2,2
202400043318,4,1,0,1,50,1,1
202400043319,3,1,0,1,90,2,1
202400043320,3,1,5,1,80,1,1
202400043321,4,1,5,1,50,1,3
202400043322,4,1,0,1,50,1,1
202400043323,4,1,6,8,50,1,1
202400043324,4,1,0,8,80,1,1
202400043325,3,1,0,1,80,1,1
202400043326,4,1,0,4,50,1,2
202400043327,7,2,0,1,50,1,1
202400043328,3,2,0,1,80,1,3
202400043329,4,1,0,1,50,1,1
202400043330,4,1,0,1,30,1,1
202400043331,3,1,0,1,80,1,1
202400043332,4,1,0,1,30,1,2
202400043333,3,2,0,1,50,2,1
202400043334,3,1,0,1,50,1,1
202400043335,4,1,0,1,70,1,1
202400043336,3,1,0,1,90,2,1
202400043337,3,1,0,1,80,1,4
202400043338,3,1,0,1,80,1,1
202400043339,4,1,0,1,50,1,1
202400043340,4,1,0,1,50,1,1
202400043341,3,2,0,1,70,1,1
202400043342,2,1,0,1,90,1,1
202400043343,3,1,0,1,50,1,1
202400043344,3,1,6,1,70,1,1
202400043345,4,1,0,1,50,1,1
202400043346,3,2,5,1,-1,1,2
202400043347,4,1,0,1,50,1,1
202400043348,4,2,0,1,50,1,1
202400043349,7,1,0,1,50,2,4
202400043350,4,1,0,1,50,1,1
202400043351,3,1,0,1,50,2,1
202400043352,4,1,0,1,50,1,1
202400043353,3,2,0,1,50,1,2
202400043354,4,1,0,1,50,1,1
202400043355,4,1,0,1,50,1,1
202400043356,4,1,0,1,50,1,1
202400043357,4,1,0,1,50,1,1
202400043358,2,1,0,1,80,1,1
202400043359,4,1,0,1,-1,1,1
202400043360,4,1,0,1,30,1,1
202400043361,3,1,0,1,80,1,1
202400043362,3,1,0,1,50,3,2
202400043363,3,2,0,8,80,1,1
202400043364,3,1,0,4,90,2,3
202400043365,7,1,0,1,70,1,1
202400043366,7,1,0,1,50,1,1
202400043367,3,1,0,1,-1,1,2
202400043368,4,1,0,1,70,1,1
202400043369,3,1,0,1,80,1,1
202400043370,2,1,3,1,90,2,1
202400043371,4,1,0,1,70,1,1
202400043372,4,1,0,1,50,1,1
202400043373,4,1,0,1,70,1,1
202400043374,1,1,0,1,90,2,1
202400043375,1,2,2,3,130,2,3
202400043376,4,1,0,1,50,1,1
202400043377,2,1,1,1,50,1,1
202400043378,4,1,0,1,70,2,1
202400043379,1,2,0,1,130,1,3
202400043380,4,1,0,1,50,1,3
202400043381,4,1,0,1,70,1,1
202400043382,1,1,0,2,110,1,1
202400043383,4,1,0,3,50,2,2
202400043384,1,1,3,1,90,1,1
202400043385,4,1,0,1,30,1,1
202400043386,1,1,0,1,70,2,1
202400043387,1,1,0,1,130,1,1
202400043388,2,2,0,1,90,1,1
202400043389,4,1,0,1,30,1,1
202400043390,2,1,0,1,90,1,1
202400043391,4,1,9,5,30,1,1
202400043392,2,1,0,1,90,1,1
202400043393,3,2,0,1,50,1,3
202400043394,3,1,0,1,50,2,2
202400043395,3,1,0,1,80,1,1
202400043396,4,1,9,1,50,1,1
202400043397,3,1,-1,6,50,1,1
202400043398,9,1,4,8,50,3,2
202400043399,4,2,0,1,50,1,1
202400043400,3,2,0,1,80,2,4
202400043401,4,1,0,1,50,1,1
202400043402,4,1,0,1,50,2,2
202400043403,3,2,0,3,90,1,1
202400043404,4,1,0,1,50,1,1
202400043405,4,1,0,1,30,1,1
202400043406,3,1,0,1,50,1,1
202400043407,4,2,9,1,30,1,2
202400043408,3,1,0,1,50,1,1
202400043409,4,1,0,1,50,1,1
202400043410,3,1,0,1,70,1,1
202400043411,4,1,5,1,50,1,1
202400043412,4,1,0,1,30,2,1
202400043413,4,1,0,1,30,1,1
202400043414,3,1,0,1,70,1,1
202400043415,4,1,0,1,30,1,2
202400043416,3,1,0,1,50,1,1
202400043417,1,1,0,1,130,1,1
202400043418,3,1,0,1,50,4,2
202400043419,3,2,0,1,50,1,1
202400043420,3,1,0,8,50,1,1
202400043421,3,1,0,1,80,1,1
202400043422,3,1,0,1,50,1,1
202400043423,4,2,0,1,30,1,1
202400043424,4,1,0,1,30,1,1
202400043425,3,2,0,1,80,1,1
202400043426,4,1,5,1,50,1,1
202400043427,3,1,0,1,50,1,1
202400043428,3,2,0,8,-1,1,1
202400043429,4,1,0,5,50,1,2
202400043430,3,1,0,8,80,1,1
202400043431,3,1,0,3,80,1,1
202400043432,1,1,0,1,110,1,1
202400043433,3,1,0,1,80,1,1
202400043434,3,1,0,3,80,1,3
202400043435,4,2,0,1,50,2,1
202400043436,4,1,0,1,30,1,1
202400043437,3,1,0,3,80,2,2
202400043438,3,1,0,1,80,1,1
202400043439,4,1,5,1,30,1,3
202400043440,3,1,0,1,80,1,1
202400043441,3,1,0,1,50,1,2
202400043442,4,2,0,1,30,1,1
202400043443,3,1,0,1,80,1,1
202400043444,3,1,0,1,80,1,1
202400043445,4,2,0,1,50,1,1
202400043446,4,1,0,1,50,2,2
202400043447,3,1,0,3,80,2,3
202400043448,4,2,0,1,50,1,1
202400043449,3,1,5,1,90,1,3
202400043450,3,1,0,1,-1,2,3
202400043451,4,2,0,8,30,1,1
202400043452,3,2,0,1,80,1,1
202400043453,3,1,0,1,50,1,3
202400043454,2,1,0,1,70,3,3
202400043455,3,1,5,1,50,1,1
202400043456,4,2,0,1,-1,1,1
202400043457,4,2,9,1,50,1,1
202400043458,3,1,0,1,80,1,1
202400043459,3,1,0,1,50,1,1
202400043460,4,1,0,1,50,4,1
202400043461,4,1,0,1,50,1,1
202400043462,4,1,9,1,30,1,1
202400043463,3,1,2,3,90,2,1
202400043464,2,1,0,1,70,1,1
202400043465,2,1,0,1,90,1,1
202400043466,4,2,0,1,50,1,1
202400043467,3,1,5,1,50,1,1
202400043468,3,1,0,1,50,1,1
202400043469,3,1,0,1,50,1,1
202400043470,3,2,0,1,80,2,3
202400043471,9,1,9,6,30,1,1
202400043472,3,2,0,1,50,1,1
202400043473,3,1,0,1,70,2,4
202400043474,1,1,0,1,90,1,1
202400043475,3,1,0,1,50,2,1
202400043476,4,2,0,1,50,2,1
202400043477,4,1,0,1,50,2,3
202400043478,3,2,0,1,50,1,1
202400043479,3,1,0,1,80,2,3
202400043480,4,1,0,1,50,1,1
202400043481,4,1,0,1,30,1,1
202400043482,4,1,0,1,50,1,1
202400043483,7,1,0,1,50,1,1
202400043484,4,1,0,1,50,1,1
202400043485,3,1,5,1,80,1,1
202400043486,3,1,9,1,50,2,1
202400043487,3,1,0,1,30,1,2
202400043488,4,1,0,3,80,2,4
202400043489,4,1,0,1,50,1,1
202400043490,4,2,0,1,50,1,1
202400043491,3,1,0,1,80,1,1
202400043492,4,1,0,1,50,2,1
202400043493,3,1,0,1,50,1,1
202400043494,3,1,9,1,30,1,3
202400043495,3,1,0,1,50,4,1
202400043496,3,2,0,1,50,1,1
202400043497,4,1,0,1,50,1,2
202400043498,4,1,0,1,30,1,1
202400043499,4,1,0,1,50,1,1
202400043500,3,1,0,1,80,2,1
202400043501,3,1,0,1,50,1,3
202400043502,3,1,0,1,80,1,1
202400043503,3,1,0,1,50,1,1
202400043504,3,2,0,3,50,1,1
202400043505,3,1,5,1,70,1,1
202400043506,9,1,-1,5,10,1,1
202400043507,3,1,0,1,50,2,1
202400043508,4,1,0,8,50,2,1
202400043509,3,1,0,3,50,1,1
202400043510,3,1,0,1,50,1,1
202400043511,4,1,0,1,50,1,1
202400043512,1,1,0,1,110,1,1
202400043513,4,1,0,1,70,1,1
202400043514,4,1,5,1,50,1,1
202400043515,3,2,0,1,80,1,3
202400043516,4,1,0,1,30,2,1
202400043517,3,2,0,3,80,1,1
202400043518,4,1,9,5,50,1,1
202400043519,4,1,0,1,50,1,1
202400043520,3,1,0,1,50,1,1
202400043521,3,2,0,1,80,1,1
202400043522,3,1,0,3,90,1,1
202400043523,3,1,0,1,80,2,3
202400043524,3,2,0,1,90,1,1
202400043525,4,1,0,1,50,1,1
202400043526,3,5,0,3,80,2,4
202400043527,4,1,0,1,50,1,1
202400043528,4,2,0,5,30,1,1
202400043529,3,1,0,1,50,1,1
202400043530,3,1,0,1,50,1,1
202400043531,4,4,0,1,80,1,1
202400043532,4,1,0,1,30,1,1
202400043533,3,1,0,1,50,1,1
202400043534,3,2,0,3,90,2,1
202400043535,4,1,0,1,50,1,1
202400043536,4,1,0,5,30,1,1
202400043537,3,2,0,3,80,3,3
202400043538,3,1,2,1,50,1,1
202400043539,3,1,0,3,80,2,2
202400043540,3,1,0,8,80,1,1
202400043541,4,1,0,1,30,1,1
202400043542,3,1,0,1,90,3,4
202400043543,6,1,9,8,20,1,1
202400043544,2,1,0,1,80,2,1
202400043545,4,1,0,1,30,1,1
202400043546,3,2,5,8,70,1,3
202400043547,4,1,0,6,50,1,2
202400043548,3,2,0,1,50,2,1
202400043549,4,2,0,1,30,1,1
202400043550,3,1,0,3,80,1,1
202400043551,3,2,0,1,80,1,1
202400043552,3,1,5,1,70,1,1
202400043553,3,1,0,1,50,1,1
202400043554,3,1,0,1,50,1,1
202400043555,2,1,0,1,50,1,1
202400043556,4,1,0,1,50,2,1
202400043557,3,1,0,1,50,1,1
202400043558,3,2,0,3,50,1,1
202400043559,3,1,0,1,80,1,1
202400043560,4,1,0,1,50,1,1
202400043561,4,1,0,1,50,1,1
202400043562,3,2,0,1,80,1,2
202400043563,4,1,0,1,80,1,2
202400043564,4,1,0,1,50,1,1
202400043565,3,1,0,1,80,1,1
202400043566,3,1,8,1,50,1,1
202400043567,2,1,0,1,90,2,1
202400043568,4,1,0,1,30,1,1
202400043569,3,1,5,1,80,1,4
202400043570,1,1,3,1,90,1,1
202400043571,4,2,0,1,50,1,1
202400043572,3,1,0,1,50,1,1
202400043573,3,1,0,3,80,1,2
202400043574,4,1,0,1,-1,1,1
202400043575,3,1,0,3,90,3,2
202400043576,1,1,0,1,90,1,2
202400043577,3,2,0,3,70,4,3
202400043578,4,2,0,1,30,2,1
202400043579,4,1,5,8,50,1,1
202400043580,1,1,0,1,110,3,1
202400043581,3,1,0,1,80,1,1
202400043582,2,2,0,1,90,3,2
202400043583,4,1,0,1,50,1,1
202400043584,1,2,0,1,110,1,1
202400043585,4,1,0,1,-1,1,1
202400043586,1,1,0,2,70,3,2
202400043587,2,1,0,1,90,1,1
202400043588,4,1,0,1,30,1,1
202400043589,3,1,0,1,50,1,1
202400043590,1,1,0,1,90,1,1
202400043591,1,1,0,1,90,1,1
202400043592,3,1,0,1,50,1,1
202400043593,2,1,0,1,80,1,1
202400043594,1,2,0,1,90,1,1
202400043595,4,1,9,1,30,2,1
202400043596,3,2,0,6,50,1,1
202400043597,1,2,0,1,110,1,1
202400043598,2,1,0,1,80,1,1
202400043599,3,1,0,1,30,1,1
202400043600,1,1,0,1,90,1,1
202400043601,3,2,0,1,80,1,1
202400043602,2,1,0,3,80,1,1
202400043603,3,1,0,1,50,2,1
202400043604,1,1,0,1,130,1,1
202400043605,4,1,0,1,50,1,1
202400043606,3,1,0,1,70,1,1
202400043607,4,1,0,1,30,1,1
202400043608,2,1,0,3,60,1,1
202400043609,3,1,0,1,80,1,1
202400043610,1,1,1,1,110,1,1
202400043611,3,1,0,1,70,1,3
202400043612,3,1,0,1,80,1,2
202400043613,3,1,0,1,30,2,1
202400043614,2,2,0,1,110,1,1
202400043615,3,2,0,1,70,1,1
202400043616,3,1,0,1,80,2,2
202400043617,3,2,0,3,80,1,1
202400043618,3,1,0,1,50,1,1
202400043619,1,1,0,1,110,1,1
202400043620,3,1,0,3,50,1,3
202400043621,4,1,0,1,50,2,1
202400043622,4,2,0,3,80,1,3
202400043623,3,1,0,1,80,1,1
202400043624,1,1,0,1,90,1,1
202400043625,4,2,0,4,50,1,1
202400043626,1,2,0,1,110,1,1
202400043627,3,1,0,3,80,1,1
202400043628,1,1,0,1,130,1,1
202400043629,4,2,0,1,-1,1,1
202400043630,3,1,0,3,-1,1,3
202400043631,3,1,0,3,50,1,1
202400043632,3,1,0,1,80,1,3
202400043633,3,1,0,8,80,2,1
202400043634,4,1,0,1,50,1,1
202400043635,3,1,0,1,80,2,3
202400043636,4,1,0,1,50,1,1
202400043637,3,1,0,1,110,2,3
202400043638,3,1,0,3,80,1,3
202400043639,2,1,0,1,70,1,1
202400043640,3,1,0,3,80,1,2
202400043641,3,1,0,1,50,1,1
202400043642,4,1,-1,5,50,1,1
202400043643,4,1,0,1,30,1,1
202400043644,3,1,5,1,70,1,1
202400043645,3,2,0,1,-1,1,1
202400043646,3,1,0,1,50,1,1
202400043647,4,1,0,3,50,1,1
202400043648,3,1,5,1,50,2,1
202400043649,3,1,0,1,50,1,1
202400043650,3,2,0,1,50,1,1
202400043651,3,1,0,1,50,1,1
202400043652,3,2,0,1,-1,1,2
202400043653,3,1,0,1,50,1,1
202400043654,4,1,-1,6,30,2,3
202400043655,3,1,0,1,50,1,1
202400043656,3,2,0,8,110,1,1
202400043657,3,2,0,1,50,1,1
202400043658,4,2,0,1,50,2,1
202400043659,3,1,6,1,30,1,1
202400043660,4,2,0,1,50,1,1
202400043661,3,1,0,1,80,1,1
202400043662,4,2,0,1,30,1,1
202400043663,1,7,0,1,130,4,1
202400043664,3,1,0,5,10,1,1
202400043665,4,2,0,1,30,1,1
202400043666,1,1,2,1,90,1,1
202400043667,3,1,0,1,90,1,3
202400043668,3,2,0,1,80,1,2
202400043669,4,1,0,1,50,2,1
202400043670,1,2,0,1,110,1,1
202400043671,3,1,0,1,70,1,1
202400043672,6,1,0,1,30,1,1
202400043673,7,1,0,1,50,1,1
202400043674,7,1,0,1,70,1,1
202400043675,4,1,0,1,50,1,1
202400043676,4,1,0,1,50,2,1
202400043677,3,1,0,8,70,1,1
202400043678,1,1,0,1,90,2,1
202400043679,1,2,0,1,90,1,1
202400043680,3,1,0,1,50,1,1
202400043681,1,1,0,1,70,2,1
202400043682,1,2,0,1,70,1,3
202400043683,4,2,0,1,30,2,1
202400043684,1,1,0,1,70,1,1
202400043685,3,1,0,1,70,1,1
202400043686,1,2,0,1,130,1,1
202400043687,4,2,0,1,30,1,1
202400043688,4,1,0,5,50,2,1
202400043689,4,1,0,1,50,1,1
202400043690,4,1,0,5,30,1,1
202400043691,1,2,0,1,110,2,1
202400043692,3,1,0,1,50,1,1
202400043693,4,2,0,1,30,2,2
202400043694,1,1,0,1,110,1,1
202400043695,1,2,0,1,90,1,1
202400043696,4,1,0,1,50,1,1
202400043697,1,1,0,1,130,1,1
202400043698,3,1,0,1,50,1,1
202400043699,1,2,0,1,70,1,3
202400043700,4,1,0,1,50,2,1
202400043701,1,1,0,1,90,1,1
202400043702,3,1,0,1,50,2,1
202400043703,2,1,0,1,50,2,1
202400043704,1,1,0,1,90,1,1
202400043705,4,1,0,1,80,1,1
202400043706,1,2,3,1,90,1,1
202400043707,4,1,5,1,30,1,1
202400043708,1,1,0,1,90,1,1
202400043709,4,1,0,1,50,1,1
202400043710,1,1,0,1,110,1,1
202400043711,4,1,0,1,50,1,1
202400043712,1,1,1,1,90,1,1
202400043713,4,2,0,1,50,2,2
202400043714,3,1,0,1,80,1,1
202400043715,4,1,9,1,30,1,1
202400043716,2,1,0,1,90,1,1
202400043717,3,1,0,1,50,1,1
202400043718,4,2,0,1,30,1,1
202400043719,4,1,0,1,50,1,1
202400043720,4,1,0,1,50,1,1
202400043721,2,1,0,1,50,1,1
202400043722,4,2,0,5,30,1,1
202400043723,3,1,0,1,50,3,1
202400043724,4,2,0,1,50,1,1
202400043725,4,1,9,5,50,1,1
202400043726,4,1,0,1,50,2,1
202400043727,4,2,0,6,50,2,1
202400043728,4,2,5,1,-1,2,1
202400043729,4,2,0,5,30,1,1
202400043730,4,1,9,1,50,1,1
202400043731,4,1,0,1,50,2,1
202400043732,4,1,9,1,50,1,1
202400043733,4,2,0,1,30,1,1
202400043734,4,2,0,4,30,1,1
202400043735,4,1,0,1,50,2,1
202400043736,2,1,0,1,50,2,1
202400043737,3,2,0,4,50,1,1
202400043738,4,2,0,1,50,1,1
202400043739,3,1,0,1,50,1,3
202400043740,4,1,0,1,50,1,1
202400043741,4,1,0,1,50,1,1
202400043742,4,2,0,1,30,1,1
202400043743,6,1,9,8,30,1,1
202400043744,4,1,0,1,30,1,1
202400043745,4,1,0,1,30,2,1
202400043746,4,2,0,1,30,1,1
202400043747,4,1,0,1,50,1,1
202400043748,4,2,8,1,50,2,1
202400043749,4,1,0,1,50,1,1
202400043750,3,2,0,1,50,2,1
202400043751,4,1,0,1,30,1,1
202400043752,4,1,0,1,50,1,1
202400043753,3,2,0,1,50,1,1
202400043754,4,2,0,1,50,1,1
202400043755,4,1,0,1,30,1,1
202400043756,9,1,9,8,20,1,1
202400043757,4,1,0,1,50,2,1
202400043758,3,2,0,1,30,1,1
202400043759,4,2,5,1,50,1,2
202400043760,4,1,0,1,50,3,3
202400043761,4,1,6,1,30,1,1
202400043762,3,2,0,1,50,1,1
202400043763,2,1,0,1,70,1,1
202400043764,3,2,0,1,50,1,1
202400043765,3,1,9,1,30,1,1
202400043766,4,1,1,1,50,1,1
202400043767,2,1,0,1,90,1,1
202400043768,4,1,5,1,50,1,1
202400043769,3,1,0,1,50,1,1
202400043770,3,2,0,8,50,1,1
202400043771,4,1,4,6,30,1,1
202400043772,3,2,5,1,50,2,1
202400043773,2,1,0,1,80,1,2
202400043774,4,1,0,1,30,1,1
202400043775,3,2,0,1,50,2,1
202400043776,4,1,0,1,50,2,1
202400043777,4,1,0,1,50,1,1
202400043778,3,2,0,1,50,1,1
202400043779,4,1,0,1,50,1,1
202400043780,2,1,0,1,90,1,1
202400043781,4,2,0,1,50,1,1
202400043782,7,1,0,1,50,1,1
202400043783,2,1,5,1,50,1,2
202400043784,4,1,0,1,30,1,1
202400043785,4,2,0,8,50,1,1
202400043786,3,1,0,1,110,1,1
202400043787,4,2,0,1,50,1,3
202400043788,4,1,0,1,50,1,1
202400043789,3,1,9,8,30,2,1
202400043790,4,1,0,1,50,2,1
202400043791,3,1,2,8,80,1,1
202400043792,4,1,0,1,50,1,1
202400043793,2,1,0,1,80,1,1
202400043794,4,1,0,1,50,2,1
202400043795,3,2,9,1,30,1,1
202400043796,4,1,0,1,70,1,1
202400043797,3,2,0,3,80,1,3
202400043798,4,1,0,1,50,1,1
202400043799,3,2,0,1,50,1,1
202400043800,4,9,0,1,30,2,1
202400043801,4,1,0,1,30,1,3
202400043802,4,1,1,1,70,1,1
202400043803,2,1,0,1,110,1,1
202400043804,4,2,0,1,50,1,1
202400043805,3,3,0,3,80,2,1
202400043806,3,1,0,1,20,1,1
202400043807,4,1,0,1,70,1,1
202400043808,4,1,9,1,50,1,1
202400043809,7,2,2,8,50,1,2
202400043810,4,1,0,1,70,1,1
202400043811,4,1,0,5,30,1,1
202400043812,6,1,9,1,10,1,1
202400043813,2,2,0,1,110,1,2
202400043814,3,1,0,1,80,1,2
202400043815,4,1,0,1,500,1,1
202400043816,7,1,0,1,50,1,1
202400043817,4,1,1,1,70,1,1
202400043818,4,1,0,1,50,2,1
202400043819,4,1,0,1,50,1,1
202400043820,4,1,8,1,30,1,1
202400043821,4,2,0,3,50,2,1
202400043822,4,1,0,1,-1,1,1
202400043823,2,1,9,1,90,1,1
202400043824,4,2,0,1,30,1,1
202400043825,4,1,0,1,30,1,3
202400043826,3,2,0,1,50,2,2
202400043827,4,1,0,1,30,1,1
202400043828,4,1,0,1,50,1,1
202400043829,4,2,2,8,50,1,1
202400043830,4,2,5,1,50,1,1
202400043831,4,1,0,1,50,2,1
202400043832,4,1,1,1,50,1,2
202400043833,3,2,0,1,50,2,1
202400043834,4,1,0,1,50,1,1
202400043835,3,2,0,1,80,1,1
202400043836,4,1,0,1,30,1,1
202400043837,3,1,0,1,70,1,1
202400043838,7,2,0,1,50,1,1
202400043839,7,2,0,8,70,1,3
202400043840,4,1,4,6,50,1,1
202400043841,4,1,0,1,50,2,1
202400043842,7,2,0,1,50,2,1
202400043843,3,1,0,1,50,1,1
202400043844,4,2,0,1,30,1,1
202400043845,4,1,0,1,30,1,1
202400043846,4,2,0,1,50,1,2
202400043847,3,2,8,1,50,1,1
202400043848,3,1,0,1,50,1,1
202400043849,4,1,0,1,30,1,2
202400043850,4,1,0,1,30,1,1
202400043851,4,1,0,1,30,1,1
202400043852,4,2,0,1,50,2,1
202400043853,4,1,0,1,50,1,2
202400043854,4,1,0,1,30,1,1
202400043855,4,1,-1,1,50,1,1
202400043856,4,1,0,1,50,1,1
202400043857,4,1,-1,6,-1,1,1
202400043858,4,1,-1,1,30,1,1
202400043859,4,2,0,1,50,2,3
202400043860,3,1,0,6,50,2,1
202400043861,4,1,0,1,30,1,1
202400043862,4,1,0,1,50,1,1
202400043863,3,1,6,4,50,1,1
202400043864,3,1,0,1,50,1,1
202400043865,4,1,0,1,30,1,1
202400043866,4,1,0,3,30,1,1
202400043867,3,1,0,5,50,1,1
202400043868,4,1,0,1,30,1,1
202400043869,4,2,0,1,50,2,1
202400043870,3,1,0,1,30,1,1
202400043871,4,2,0,1,50,1,1
202400043872,4,1,0,1,50,1,3
202400043873,4,1,0,1,50,1,1
202400043874,4,1,0,1,50,1,1
202400043875,3,1,1,1,45,3,1
202400043876,3,1,0,1,30,1,1
202400043877,3,1,0,1,50,1,1
202400043878,4,1,0,1,50,1,1
202400043879,4,1,0,1,50,1,1
202400043880,3,1,0,1,50,1,1
202400043881,3,1,0,1,50,2,2
202400043882,4,1,0,1,50,1,3
202400043883,3,1,0,1,50,1,1
202400043884,3,2,0,1,50,1,1
202400043885,4,1,0,1,50,1,1
202400043886,3,2,0,1,50,1,1
202400043887,3,1,0,1,50,1,1
202400043888,6,1,9,1,30,1,1
202400043889,3,1,0,1,50,1,1
202400043890,4,1,0,1,50,1,1
202400043891,4,1,0,1,50,1,1
202400043892,4,1,0,1,50,1,1
202400043893,4,1,0,8,50,1,1
202400043894,3,1,0,1,50,2,1
202400043895,3,1,0,1,70,3,1
202400043896,4,1,0,1,50,2,1
202400043897,4,1,5,1,-1,1,1
202400043898,4,1,0,1,50,1,1
202400043899,4,1,5,1,30,1,1
202400043900,4,1,0,1,50,1,1
202400043901,4,1,2,1,50,1,1
202400043902,4,1,5,1,50,2,3
202400043903,3,1,9,1,50,1,1
202400043904,4,1,0,1,50,1,1
202400043905,4,1,0,1,30,1,1
202400043906,3,1,5,1,50,1,1
202400043907,4,1,2,1,50,1,2
202400043908,4,1,0,1,50,1,1
202400043909,4,2,5,1,50,2,1
202400043910,4,1,0,1,50,1,1
202400043911,3,1,0,1,30,1,1
202400043912,3,1,0,1,50,2,1
202400043913,4,1,0,1,30,1,1
202400043914,4,1,0,1,50,1,1
202400043915,3,1,0,1,70,1,1
202400043916,4,1,0,4,50,1,1
202400043917,4,1,5,1,50,1,1
202400043918,3,1,0,6,30,1,1
202400043919,4,1,5,1,50,1,1
202400043920,4,1,0,1,50,1,1
202400043921,4,1,5,1,-1,1,1
202400043922,3,1,5,1,80,2,2
202400043923,4,1,0,8,50,1,1
202400043924,4,1,0,1,50,1,1
202400043925,3,1,6,1,50,1,1
202400043926,4,1,0,1,50,1,1
202400043927,4,1,0,1,50,1,1
202400043928,3,1,0,1,80,2,1
202400043929,4,1,0,1,50,2,1
202400043930,4,1,2,1,50,1,1
202400043931,3,1,0,1,50,1,2
202400043932,3,1,0,1,70,2,3
202400043933,3,8,0,1,90,2,2
202400043934,4,1,0,1,50,1,1
202400043935,3,1,0,1,70,2,1
202400043936,3,1,9,1,50,1,4
202400043937,3,1,0,1,50,1,1
202400043938,7,1,9,1,50,1,3
202400043939,3,1,0,1,50,1,1
202400043940,3,1,0,3,80,1,1
202400043941,3,1,0,1,50,1,2
202400043942,2,1,0,1,50,2,1
202400043943,4,1,0,1,80,3,1
202400043944,3,2,2,1,50,2,1
202400043945,4,2,0,1,70,1,1
202400043946,4,1,0,1,70,1,1
202400043947,2,1,0,1,50,1,1
202400043948,4,1,1,1,70,1,1
202400043949,6,2,0,8,-1,1,1
202400043950,4,1,0,1,-1,1,1
202400043951,4,1,5,1,50,1,1
202400043952,4,2,0,1,30,1,1
202400043953,4,1,0,1,30,1,1
202400043954,3,1,0,8,70,1,1
202400043955,4,2,0,1,30,1,1
202400043956,4,1,0,4,30,1,1
202400043957,2,1,0,1,110,1,1
202400043958,4,1,0,1,-1,1,1
202400043959,4,1,0,1,30,1,1
202400043960,4,2,0,1,30,1,1
202400043961,4,1,0,1,30,1,1
202400043962,3,1,0,1,80,1,1
202400043963,3,1,0,4,30,1,1
202400043964,3,1,0,3,80,2,1
202400043965,4,1,0,1,50,1,1
202400043966,3,1,0,3,80,1,1
202400043967,4,2,0,4,30,1,1
202400043968,4,1,0,1,30,2,1
202400043969,4,2,0,1,25,1,1
202400043970,4,1,9,1,30,1,1
202400043971,4,2,8,6,30,1,1
202400043972,4,1,0,5,30,3,3
202400043973,4,2,0,1,30,1,3
202400043974,4,1,0,1,50,1,1
202400043975,4,1,0,1,30,1,1
202400043976,2,1,0,1,50,1,1
202400043977,4,1,0,1,30,1,1
202400043978,4,1,0,1,30,1,1
202400043979,3,1,2,1,50,2,1
202400043980,2,1,0,1,70,1,1
202400043981,4,2,9,5,30,1,1
202400043982,4,1,0,1,30,2,1
202400043983,4,2,0,1,50,1,1
202400043984,3,1,0,1,90,2,2
202400043985,4,1,6,1,30,1,1
202400043986,4,2,0,1,50,1,1
202400043987,6,1,0,6,30,1,1
202400043988,4,1,0,1,30,1,1
202400043989,3,1,0,3,90,1,3
202400043990,4,2,5,1,50,1,1
202400043991,4,1,0,5,30,1,1
202400043992,3,2,5,3,50,1,1
202400043993,4,1,0,1,30,1,1
202400043994,3,2,0,1,50,1,1
202400043995,3,1,0,5,50,1,1
202400043996,4,1,0,1,30,1,1
202400043997,3,2,0,1,50,1,1
202400043998,4,1,-1,5,30,1,1
202400043999,3,1,0,1,50,1,1
202400044000,3,1,0,1,70,1,1
202400044001,4,1,0,1,30,1,1
202400044002,4,9,0,1,30,2,1
202400044003,3,1,0,1,50,1,1
202400044004,4,1,0,1,30,1,1
202400044005,1,2,0,2,110,1,1
202400044006,3,2,0,3,80,3,3
202400044007,4,2,0,1,30,1,1
202400044008,3,1,0,1,50,1,1
202400044009,4,1,0,4,50,1,1
202400044010,3,1,0,1,50,1,1
202400044011,3,1,0,4,50,2,1
202400044012,3,1,0,1,50,1,3
202400044013,3,1,0,1,50,2,1
202400044014,4,2,0,1,30,1,1
202400044015,1,1,0,3,130,1,2
202400044016,3,1,0,1,70,2,2
202400044017,3,1,0,3,80,2,3
202400044018,3,2,0,1,50,1,1
202400044019,4,1,0,3,70,1,3
202400044020,2,2,8,1,50,1,2
202400044021,3,1,0,1,80,1,1
202400044022,3,1,0,1,-1,1,1
202400044023,3,1,0,3,80,1,1
202400044024,3,2,0,1,90,1,1
202400044025,3,1,0,1,90,2,2
202400044026,3,1,-1,1,50,1,1
202400044027,2,1,0,3,110,1,1
202400044028,3,2,8,1,-1,1,1
202400044029,3,1,0,5,30,1,1
202400044030,4,1,0,1,50,1,1
202400044031,3,1,0,1,110,1,3
202400044032,3,1,5,1,50,2,1
202400044033,1,1,0,8,130,1,1
202400044034,4,1,0,1,50,1,1
202400044035,3,1,0,1,50,1,1
202400044036,3,1,0,3,-1,1,2
202400044037,3,1,0,1,50,1,1
202400044038,3,2,0,1,80,1,1
202400044039,3,1,0,3,90,1,2
202400044040,3,2,0,1,30,1,3
202400044041,3,1,0,1,70,2,2
202400044042,3,2,0,1,50,2,1
202400044043,4,1,0,1,30,1,1
202400044044,3,1,0,1,50,1,1
202400044045,2,2,0,1,110,2,1
202400044046,4,1,0,1,50,1,1
